Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by biomass and waste,6762902.6530982815
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by coal,80.89679356667644
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by gas,3249569.8175511286
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by hydro,40.242435072537454
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by nuclear,0.0
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by petroleum and other oil derivatives,444162.1857473132
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by solar photovoltaic,4.697045107233953
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by wind,46501.67342048039
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by biomass and waste,39040.00973254763
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by coal,23536932.033823494
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by gas,4840837.068964024
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by hydro,442.0260591313071
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by nuclear,0.0
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by petroleum and other oil derivatives,4714235.479839502
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by solar photovoltaic,75.66822961519192
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by solar thermal,36.40673294104307
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2022,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by wind,18005.23081026181
