Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by hydro,10045.181762117683
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by nuclear,5274.262087128532
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by petroleum and other oil derivatives,3441358.3108078125
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by solar photovoltaic,21029.972444850082
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by wind,45911.24675156691
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by biomass and waste,13051.667294975301
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by coal,10657242.715761006
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by gas,5819424.877351116
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by hydro,1364.6262898569528
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by nuclear,261.9009507928004
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by petroleum and other oil derivatives,4703848.862628607
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by solar photovoltaic,53.09015562539736
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by wind,2.089088624893608
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Electricity by biomass and waste,807299.0691721897
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Electricity by coal,20792343.253098153
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Electricity by gas,7728600.76505358
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Electricity by hydro,34885.98039009211
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Electricity by nuclear,31831.61297717365
EXIOBASE,3.10.1,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Electricity by petroleum and other oil derivatives,7671986.241580587
