Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by Geothermal,319025.1989439246
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by biomass and waste,653185.727148036
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by coal,2670877.918992968
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by gas,516765.7526983822
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by hydro,9682.497769360036
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by nuclear,84217.83508083031
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by petroleum and other oil derivatives,590883.3147969102
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by solar photovoltaic,1259476.1646321737
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by wind,201522.4028957678
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by Geothermal,253256.61076231246
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by biomass and waste,4731320.686515986
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by coal,9548137.960822476
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by gas,10093617.736999165
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by hydro,15563.951655154786
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by nuclear,143941.64006736514
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by petroleum and other oil derivatives,4811189.838723707
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by solar photovoltaic,18583.984521087852
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by solar thermal,10203.828442922815
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,"Electricity by tide, wave, ocean",233340.27344373195
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by wind,144681.980712332
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by Geothermal,168594.12804445648
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by biomass and waste,2430917.1458292473
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by coal,4034602.543631307
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by gas,4091354.388535784
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by hydro,355192.4090807573
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by nuclear,9198.742613718703
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by petroleum and other oil derivatives,205498.86605173073
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by solar photovoltaic,346209.51327471604
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by solar thermal,219720.98486947684
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,"Electricity by tide, wave, ocean",110679.14292751397
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by wind,9523433.537939457
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by biomass and waste,564682.8400926717
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by coal,21454618.883225694
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by gas,17939.813566761277
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by hydro,4657.060433037075
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by nuclear,896.1045300361784
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by petroleum and other oil derivatives,1520555.4473426708
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by solar photovoltaic,21479.821174863224
EXIOBASE,3.8.2,IOT,2017,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by solar thermal,0.0
