Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by biomass and waste,0.1097373351763424
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by coal,0.22090548949344524
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by gas,7425.229691730192
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by hydro,9.313237254511192e-05
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by nuclear,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by petroleum and other oil derivatives,94.49052844944907
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by solar photovoltaic,0.11017474450574832
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AT,Sector,Electricity by wind,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by biomass and waste,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by coal,2.5942991708474166
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by gas,35.66347659016285
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by hydro,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by nuclear,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by petroleum and other oil derivatives,217.07654968229937
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by solar photovoltaic,1.1793726755111498
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by solar thermal,140684.8694140617
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,AU,Sector,Electricity by wind,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by biomass and waste,0.0003319163168871112
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by coal,6.508976203291144e-05
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by gas,2.8333305528789485
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by hydro,0.028212159203709914
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by nuclear,0.0008330402248249001
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by petroleum and other oil derivatives,129.95105769243588
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by solar photovoltaic,114.49210502542387
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BE,Sector,Electricity by wind,0.00023265275829709305
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by biomass and waste,0.00011279959813290036
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by coal,122.3287248079976
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by gas,55439.79358049418
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by hydro,209149.52381586406
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by nuclear,5.895818140084138e-09
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by petroleum and other oil derivatives,9914.445724075451
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by solar photovoltaic,160146.33901550935
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by solar thermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,"Electricity by tide, wave, ocean",0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BG,Sector,Electricity by wind,15968.664182988168
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by Geothermal,0.0
EXIOBASE,3.10.2,IOT,2023,pxp,Intensity,GHG,kg CO2eq/M.EUR,BR,Sector,Electricity by biomass and waste,0.0
