Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.10.2,IOT,2017,ixi,Intensity,GHG,kg CO2eq/M.EUR,WA,Sector,Production T&D of electricity,11667366.593548097
EXIOBASE,3.10.2,IOT,2017,ixi,Intensity,GHG,kg CO2eq/M.EUR,WE,Sector,Production T&D of electricity,24405362.92719753
EXIOBASE,3.10.2,IOT,2017,ixi,Intensity,GHG,kg CO2eq/M.EUR,WF,Sector,Production T&D of electricity,4147346.4498880706
EXIOBASE,3.10.2,IOT,2017,ixi,Intensity,GHG,kg CO2eq/M.EUR,WL,Sector,Production T&D of electricity,4672595.69949657
EXIOBASE,3.10.2,IOT,2017,ixi,Intensity,GHG,kg CO2eq/M.EUR,WM,Sector,Production T&D of electricity,9721218.511778297
EXIOBASE,3.10.2,IOT,2017,ixi,Intensity,GHG,kg CO2eq/M.EUR,ZA,Sector,Production T&D of electricity,11994469.38615636
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,AT,Sector,Production T&D of electricity,1098153.8240664497
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,AU,Sector,Production T&D of electricity,5587692.081407562
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,BE,Sector,Production T&D of electricity,1528986.3257441795
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,BG,Sector,Production T&D of electricity,4966601.964479839
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,BR,Sector,Production T&D of electricity,1102630.6222565272
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,CA,Sector,Production T&D of electricity,2180845.61056597
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,CH,Sector,Production T&D of electricity,574061.352348065
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,CN,Sector,Production T&D of electricity,11500804.150851028
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,CY,Sector,Production T&D of electricity,6229637.785018223
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,CZ,Sector,Production T&D of electricity,4452017.056700599
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,DE,Sector,Production T&D of electricity,2745626.0765934577
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,DK,Sector,Production T&D of electricity,444735.0019047713
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,EE,Sector,Production T&D of electricity,5487913.206129545
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,ES,Sector,Production T&D of electricity,2253192.2253759275
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,FI,Sector,Production T&D of electricity,1138674.070816359
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,FR,Sector,Production T&D of electricity,808781.360923683
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,GB,Sector,Production T&D of electricity,1589664.644149232
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,GR,Sector,Production T&D of electricity,4208795.076432839
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,HR,Sector,Production T&D of electricity,2554655.4881809587
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,HU,Sector,Production T&D of electricity,2806327.1418210766
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,ID,Sector,Production T&D of electricity,3885675.4892496252
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,IE,Sector,Production T&D of electricity,2601622.5848749913
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,IN,Sector,Production T&D of electricity,12248850.872752013
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,IT,Sector,Production T&D of electricity,2426256.1969111115
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,JP,Sector,Production T&D of electricity,4863639.654519491
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,KR,Sector,Production T&D of electricity,6646700.591427087
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,LT,Sector,Production T&D of electricity,787096.7448573126
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,LU,Sector,Production T&D of electricity,1328912.5809065728
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,LV,Sector,Production T&D of electricity,840038.809968112
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,MT,Sector,Production T&D of electricity,2733671.0352360173
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,MX,Sector,Production T&D of electricity,5305605.292477936
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,NL,Sector,Production T&D of electricity,3964731.2134185582
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,NO,Sector,Production T&D of electricity,57511.99122656269
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,PL,Sector,Production T&D of electricity,7422231.915488827
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,PT,Sector,Production T&D of electricity,3543778.2118345057
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,RO,Sector,Production T&D of electricity,4362135.984376492
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,RU,Sector,Production T&D of electricity,6010263.434964246
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,SE,Sector,Production T&D of electricity,157418.80481327252
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,SI,Sector,Production T&D of electricity,3705691.2591023007
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,SK,Sector,Production T&D of electricity,1995128.7588286926
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,TR,Sector,Production T&D of electricity,9551030.94291005
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,TW,Sector,Production T&D of electricity,27281939.775299773
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,US,Sector,Production T&D of electricity,6193580.923242359
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,WA,Sector,Production T&D of electricity,13348203.030761717
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,WE,Sector,Production T&D of electricity,27840115.05814197
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,WF,Sector,Production T&D of electricity,4956914.665493792
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,WL,Sector,Production T&D of electricity,5469303.109296736
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,WM,Sector,Production T&D of electricity,11682104.076162722
EXIOBASE,3.10.2,IOT,2017,ixi,Footprint,GHG,kg CO2eq/M.EUR,ZA,Sector,Production T&D of electricity,12950311.296889938
