Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BHR,Sector,electricity,0.038067841142720216
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BHS,Sector,electricity,0.00027340779573681014
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BIH,Sector,electricity,0.525053156256618
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BLM,Sector,electricity,0.00038911159772966517
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BLR,Sector,electricity,0.0045864969534020516
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BLZ,Sector,electricity,0.00013326864079012325
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BMU,Sector,electricity,0.000305854682698779
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BOL,Sector,electricity,0.03039425615942811
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BRA,Sector,electricity,0.0007164003977813257
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BRB,Sector,electricity,0.0007834425089412056
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BRN,Sector,electricity,0.024638882743633565
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BTN,Sector,electricity,0.002333095109078085
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BWA,Sector,electricity,0.031391243578764626
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,BVT,Sector,electricity,0.0006605652036849698
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CAF,Sector,electricity,0.008288863462699258
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CAN,Sector,electricity,0.0037368121251060158
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CCK,Sector,electricity,0.0016950472173683276
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CHE,Sector,electricity,6.520297566561483e-05
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CHL,Sector,electricity,0.008016874913026426
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CHN,Sector,electricity,0.005639528425125611
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CIV,Sector,electricity,0.01889757227816364
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CMR,Sector,electricity,0.0057279614193402485
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,COD,Sector,electricity,0.00019435570144936426
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,COG,Sector,electricity,0.04196317764543093
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,COK,Sector,electricity,0.00022779273638068797
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,COL,Sector,electricity,0.0009091197594847037
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,COM,Sector,electricity,0.03730020306868134
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CPV,Sector,electricity,0.006532705265041993
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CRI,Sector,electricity,2.1792089023432422e-05
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CUB,Sector,electricity,0.0001216949594149122
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CXR,Sector,electricity,0.002435572418829025
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CYM,Sector,electricity,0.0007593601895249803
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CYP,Sector,electricity,0.002867306441751225
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,CZE,Sector,electricity,0.0021951736862898755
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,DEU,Sector,electricity,0.0033970764925899686
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,DJI,Sector,electricity,0.14796765904826426
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,DMA,Sector,electricity,0.0009907646735783481
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,DNK,Sector,electricity,0.0006290112375514444
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,DOM,Sector,electricity,0.0030895840737559027
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,DZA,Sector,electricity,0.009160373802591786
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ECU,Sector,electricity,0.000804435971856855
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,EGY,Sector,electricity,0.014204640246695724
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ERI,Sector,electricity,0.0003630695802916736
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ESH,Sector,electricity,0.009272263817167434
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ESP,Sector,electricity,0.0004513982445455622
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,EST,Sector,electricity,0.009378384747165796
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TWN,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ETH,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LIE,Sector,electricity,0.003362508794650702
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,FIN,Sector,electricity,0.001657954053965386
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,FJI,Sector,electricity,0.0004940563018133806
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,FLK,Sector,electricity,0.0007059087482834252
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,FRA,Sector,electricity,0.0002887900909735203
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,FRO,Sector,electricity,0.042241385435757374
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,FSM,Sector,electricity,0.000627277967266566
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GAB,Sector,electricity,0.09174895430669866
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GBR,Sector,electricity,0.0004244763297100716
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GEO,Sector,electricity,0.0020318906383750995
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GHA,Sector,electricity,0.006903712933926847
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GIB,Sector,electricity,2.167706215316308e-05
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GIN,Sector,electricity,0.1909939975281703
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GLP,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GMB,Sector,electricity,0.016725680108672973
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GNB,Sector,electricity,0.019168146573877835
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GNQ,Sector,electricity,0.07090355387859257
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GRC,Sector,electricity,0.003784267795085945
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GRD,Sector,electricity,0.00208823367071386
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GRL,Sector,electricity,0.0008419592499388732
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GTM,Sector,electricity,0.0025624130580057937
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GUM,Sector,electricity,0.0014685236908816852
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GUF,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,GUY,Sector,electricity,0.12345087951868375
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,HKG,Sector,electricity,0.10875175038344546
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,HMD,Sector,electricity,0.0005222494902946193
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,HND,Sector,electricity,0.0043446915850621015
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,HRV,Sector,electricity,0.0006381179401246838
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,HTI,Sector,electricity,0.0012688074167342383
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,HUN,Sector,electricity,0.0013652262286423138
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,IDN,Sector,electricity,0.0060417214761583566
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,IND,Sector,electricity,0.011488969815894604
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,IOT,Sector,electricity,0.01379664780672686
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,IRL,Sector,electricity,0.0013956562010274715
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,IRN,Sector,electricity,0.012935967322794706
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,IRQ,Sector,electricity,0.04859187830434612
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ISL,Sector,electricity,9.756956148885673e-06
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ISR,Sector,electricity,0.004193098524854268
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ITA,Sector,electricity,0.0007614470565447945
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,JAM,Sector,electricity,0.0053868306766428654
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,JOR,Sector,electricity,0.0046567355952004275
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,JPN,Sector,electricity,0.0009814127876703806
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KAZ,Sector,electricity,0.016348562653055926
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KEN,Sector,electricity,0.0005918089091701324
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KGZ,Sector,electricity,0.004951311182496387
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KHM,Sector,electricity,0.022237634442125204
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KIR,Sector,electricity,0.0008335356462813814
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KNA,Sector,electricity,0.0007640825260272348
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KOR,Sector,electricity,0.002921267778750558
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,KWT,Sector,electricity,0.009114786951589793
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LAO,Sector,electricity,0.016678436482700624
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LBN,Sector,electricity,0.010544370052471172
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LBR,Sector,electricity,0.0011887239197873856
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LBY,Sector,electricity,0.23445540818749025
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LCA,Sector,electricity,0.0003402904174409893
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LKA,Sector,electricity,0.0011266842869394787
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LSO,Sector,electricity,0.12685145946697268
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LTU,Sector,electricity,9.107693390066751e-05
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LUX,Sector,electricity,0.004945501494689669
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,LVA,Sector,electricity,0.0004972294234949112
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MAC,Sector,electricity,0.0006054297169820129
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MAR,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MCO,Sector,electricity,0.0029742639975476257
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MDA,Sector,electricity,0.001206632861705541
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MDG,Sector,electricity,0.11746507172981115
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MDV,Sector,electricity,0.001235398106890901
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MEX,Sector,electricity,0.00530301788237375
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MHL,Sector,electricity,0.0014161500749563895
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MKD,Sector,electricity,0.011680022644304573
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MLI,Sector,electricity,0.3349435595216142
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MLT,Sector,electricity,0.002790841206133452
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MMR,Sector,electricity,0.00992121168520586
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MNG,Sector,electricity,0.016890802526432547
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MNP,Sector,electricity,0.0011007105550778112
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MNE,Sector,electricity,0.003806613402484817
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MOZ,Sector,electricity,0.003760467468935892
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MRT,Sector,electricity,0.002973678694844004
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MSR,Sector,electricity,0.00017334513235682197
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MTQ,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MUS,Sector,electricity,0.007355245354501658
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MWI,Sector,electricity,0.02025883704946415
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MYS,Sector,electricity,0.00761968280006154
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,MYT,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NAM,Sector,electricity,0.001852139898656144
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NCL,Sector,electricity,0.0012048487914427717
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NER,Sector,electricity,0.02299138245670418
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NFK,Sector,electricity,0.0009298441949088071
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NGA,Sector,electricity,0.012636222596980504
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NIC,Sector,electricity,0.0009598446020479698
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NIU,Sector,electricity,0.0005541947283287381
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NLD,Sector,electricity,0.0033152877663748187
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NOR,Sector,electricity,0.0002667649935352103
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NPL,Sector,electricity,2.4215750532601177e-06
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NRU,Sector,electricity,0.0009497738919634391
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,NZL,Sector,electricity,0.00025787994037435497
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,OMN,Sector,electricity,0.0025129478968290513
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PAK,Sector,electricity,0.28542108481120454
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PAN,Sector,electricity,0.016201001201849998
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PER,Sector,electricity,0.003082261570950574
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PCN,Sector,electricity,0.0003994867905613875
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PHL,Sector,electricity,0.0007093232478129158
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PLW,Sector,electricity,0.001083087577864614
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PNG,Sector,electricity,0.0010287412181665737
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,POL,Sector,electricity,0.005090935044046548
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PRI,Sector,electricity,0.000600069864016034
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PRK,Sector,electricity,0.001087243292092047
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PRT,Sector,electricity,0.0027605122802899806
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PRY,Sector,electricity,5.595766905226142e-07
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PSE,Sector,electricity,4.7456932988713905e-07
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,PYF,Sector,electricity,0.0009637130710065994
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,QAT,Sector,electricity,0.0016880395568146139
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,REU,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,ROU,Sector,electricity,0.0013774889207425684
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,RUS,Sector,electricity,0.004674958379762648
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,RWA,Sector,electricity,1.4098147066132076
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SAU,Sector,electricity,0.004571424564348031
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SDN,Sector,electricity,0.03901049601400362
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SHN,Sector,electricity,0.008143322865380737
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SEN,Sector,electricity,0.02712112661563093
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SER,Sector,electricity,0.0006465801815702386
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SGP,Sector,electricity,0.2599598542636992
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SGS,Sector,electricity,0.008132973903775565
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SJM,Sector,electricity,0.0
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SLB,Sector,electricity,0.001195772477965663
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SLE,Sector,electricity,56.598623077769474
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SLV,Sector,electricity,0.002290748799085608
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SMR,Sector,electricity,0.003422384130461715
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SOM,Sector,electricity,0.0043069658849139054
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SPM,Sector,electricity,0.00040446127505563533
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SSD,Sector,electricity,7.287104403907508e-05
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,STP,Sector,electricity,0.0031768069775461342
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SUR,Sector,electricity,0.30403768542867454
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SVK,Sector,electricity,0.0005536138665994308
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SVN,Sector,electricity,0.0030185389712601863
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SWE,Sector,electricity,0.00010772547829902982
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SWZ,Sector,electricity,0.0023940173692629015
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SXM,Sector,electricity,0.0033672259674919834
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SYC,Sector,electricity,0.033198658621003865
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,SYR,Sector,electricity,0.010879820474148854
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TCA,Sector,electricity,2.825610714185307e-05
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TCD,Sector,electricity,1.6616038630403098
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TGO,Sector,electricity,0.009348706851267818
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,THA,Sector,electricity,0.004642789427092334
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TJK,Sector,electricity,0.0013973604098839957
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TKL,Sector,electricity,0.0006728928769505108
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TKM,Sector,electricity,0.0029279627593492984
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TMP,Sector,electricity,0.34184250508582814
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TON,Sector,electricity,8.753272452645226e-05
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TTO,Sector,electricity,0.0054599800740335646
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TUN,Sector,electricity,0.005966578569349238
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TUR,Sector,electricity,0.0021716803720839223
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TUV,Sector,electricity,0.0012640706237814897
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,TZA,Sector,electricity,0.008358789627633853
EMERGING,1.0,IOT,2017,Intensity,GHG,Mt CO2eq/current million US$,UGA,Sector,electricity,0.0
