Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,AGO,Sector,"Electricity, Gas and Water",0.00031589895528775776
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ATG,Sector,"Electricity, Gas and Water",0.031461019231330566
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ARG,Sector,"Electricity, Gas and Water",0.0027417664604534185
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ARM,Sector,"Electricity, Gas and Water",0.0043743874279162445
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ABW,Sector,"Electricity, Gas and Water",0.011819031112140067
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,AUS,Sector,"Electricity, Gas and Water",0.0058379231267093965
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,AUT,Sector,"Electricity, Gas and Water",0.0015425426017420742
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,AZE,Sector,"Electricity, Gas and Water",0.0035235913580343443
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BHS,Sector,"Electricity, Gas and Water",0.00836486042043343
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BHR,Sector,"Electricity, Gas and Water",0.0034735454105063487
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BGD,Sector,"Electricity, Gas and Water",0.004125300168554851
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BRB,Sector,"Electricity, Gas and Water",0.014944554882436577
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BLR,Sector,"Electricity, Gas and Water",0.07823198165886432
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BEL,Sector,"Electricity, Gas and Water",0.002125343820881776
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BLZ,Sector,"Electricity, Gas and Water",0.03438792490876441
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BEN,Sector,"Electricity, Gas and Water",0.011791552403547758
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BMU,Sector,"Electricity, Gas and Water",0.0054711505868612065
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BTN,Sector,"Electricity, Gas and Water",0.005124639151143998
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BOL,Sector,"Electricity, Gas and Water",0.004161764412201216
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BIH,Sector,"Electricity, Gas and Water",0.01804576422605695
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BWA,Sector,"Electricity, Gas and Water",0.001569303779040152
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BRA,Sector,"Electricity, Gas and Water",0.0007679834611137147
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,VGB,Sector,"Electricity, Gas and Water",0.042112102962936576
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BRN,Sector,"Electricity, Gas and Water",0.0024242057714618055
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BGR,Sector,"Electricity, Gas and Water",0.004594428335160877
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BFA,Sector,"Electricity, Gas and Water",0.0019616947388118315
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,BDI,Sector,"Electricity, Gas and Water",0.045222722892591403
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,KHM,Sector,"Electricity, Gas and Water",0.004252174476404683
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CMR,Sector,"Electricity, Gas and Water",0.002092889248909699
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CAN,Sector,"Electricity, Gas and Water",0.0026249451654014686
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CPV,Sector,"Electricity, Gas and Water",0.03121301165275059
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CYM,Sector,"Electricity, Gas and Water",0.01072835872539566
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CAF,Sector,"Electricity, Gas and Water",0.03893222147265268
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TCD,Sector,"Electricity, Gas and Water",0.004309376412741922
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CHL,Sector,"Electricity, Gas and Water",0.0033949630902348885
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CHN,Sector,"Electricity, Gas and Water",0.007941317423271654
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,COL,Sector,"Electricity, Gas and Water",0.0010567486299253945
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,COG,Sector,"Electricity, Gas and Water",0.0026259010348702997
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CRI,Sector,"Electricity, Gas and Water",0.0015560752852808338
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,HRV,Sector,"Electricity, Gas and Water",0.004058100587610858
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CUB,Sector,"Electricity, Gas and Water",0.009348193628480606
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CYP,Sector,"Electricity, Gas and Water",0.009721345124574442
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CZE,Sector,"Electricity, Gas and Water",0.006889560128653436
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CIV,Sector,"Electricity, Gas and Water",0.0021200725134975017
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PRK,Sector,"Electricity, Gas and Water",0.005950229397350644
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,COD,Sector,"Electricity, Gas and Water",0.0007009503023872174
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,DNK,Sector,"Electricity, Gas and Water",0.0032018347299370684
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,DJI,Sector,"Electricity, Gas and Water",0.01746471860284836
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,DOM,Sector,"Electricity, Gas and Water",0.003944998002973764
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ECU,Sector,"Electricity, Gas and Water",0.004060854395022054
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,EGY,Sector,"Electricity, Gas and Water",0.005501364306375849
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SLV,Sector,"Electricity, Gas and Water",0.004105948554779906
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ERI,Sector,"Electricity, Gas and Water",0.022000117890632
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,EST,Sector,"Electricity, Gas and Water",0.011010482420740486
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ETH,Sector,"Electricity, Gas and Water",0.3181000470138657
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,FJI,Sector,"Electricity, Gas and Water",0.013576124340986002
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,FIN,Sector,"Electricity, Gas and Water",0.003972200725937243
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,FRA,Sector,"Electricity, Gas and Water",0.0010066062595702207
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PYF,Sector,"Electricity, Gas and Water",0.011869247701461862
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GAB,Sector,"Electricity, Gas and Water",0.0018333107850286167
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GMB,Sector,"Electricity, Gas and Water",0.04387967981424456
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GEO,Sector,"Electricity, Gas and Water",0.007228406075821361
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,DEU,Sector,"Electricity, Gas and Water",0.0026428714193893763
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GHA,Sector,"Electricity, Gas and Water",0.0009008328311182339
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GRC,Sector,"Electricity, Gas and Water",0.007048304432522015
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GRL,Sector,"Electricity, Gas and Water",0.016510742053511992
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GTM,Sector,"Electricity, Gas and Water",0.002028304727381311
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GIN,Sector,"Electricity, Gas and Water",0.0034423829303643306
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GUY,Sector,"Electricity, Gas and Water",0.0011552096452183665
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,HTI,Sector,"Electricity, Gas and Water",0.012134661138337598
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,HND,Sector,"Electricity, Gas and Water",0.0050736024845290115
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,HKG,Sector,"Electricity, Gas and Water",0.0040130680315138756
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,HUN,Sector,"Electricity, Gas and Water",0.004405341462209722
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ISL,Sector,"Electricity, Gas and Water",0.0016175425946651592
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,IND,Sector,"Electricity, Gas and Water",0.01280826263576733
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,IDN,Sector,"Electricity, Gas and Water",0.00793010139406582
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,IRN,Sector,"Electricity, Gas and Water",0.06310579614079208
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,IRQ,Sector,"Electricity, Gas and Water",0.0016472961638426993
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,IRL,Sector,"Electricity, Gas and Water",0.0028962835918104296
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ISR,Sector,"Electricity, Gas and Water",0.005332951150107196
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ITA,Sector,"Electricity, Gas and Water",0.0024553151468370096
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,JAM,Sector,"Electricity, Gas and Water",0.010428933284757191
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,JPN,Sector,"Electricity, Gas and Water",0.002612886652897279
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,JOR,Sector,"Electricity, Gas and Water",0.007869645178026106
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,KAZ,Sector,"Electricity, Gas and Water",0.00857161087750227
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,KEN,Sector,"Electricity, Gas and Water",0.0025803206411701652
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,KWT,Sector,"Electricity, Gas and Water",0.019299485532676963
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,KGZ,Sector,"Electricity, Gas and Water",0.02265439757249968
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LAO,Sector,"Electricity, Gas and Water",0.0008688922219643666
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LVA,Sector,"Electricity, Gas and Water",0.003810557453278099
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LBN,Sector,"Electricity, Gas and Water",0.00597413358007594
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LSO,Sector,"Electricity, Gas and Water",0.008603508951994859
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LBR,Sector,"Electricity, Gas and Water",0.05216476849389713
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LBY,Sector,"Electricity, Gas and Water",0.005508550970687392
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LIE,Sector,"Electricity, Gas and Water",0.0019860635975701454
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LTU,Sector,"Electricity, Gas and Water",0.004351334441064841
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LUX,Sector,"Electricity, Gas and Water",0.0019521599363142698
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MAC,Sector,"Electricity, Gas and Water",0.003215030948165722
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MDG,Sector,"Electricity, Gas and Water",-0.004195705942549539
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MWI,Sector,"Electricity, Gas and Water",0.013745570471940362
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MYS,Sector,"Electricity, Gas and Water",0.005209397423478097
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MDV,Sector,"Electricity, Gas and Water",0.017802709374223163
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MLI,Sector,"Electricity, Gas and Water",0.007511721353187997
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MLT,Sector,"Electricity, Gas and Water",0.008470024648942507
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MRT,Sector,"Electricity, Gas and Water",0.010672316812574356
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MUS,Sector,"Electricity, Gas and Water",0.013350519795775295
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MEX,Sector,"Electricity, Gas and Water",0.004812825760909497
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MCO,Sector,"Electricity, Gas and Water",0.0013021594693034375
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MNG,Sector,"Electricity, Gas and Water",0.004301137736729676
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MNE,Sector,"Electricity, Gas and Water",0.002559022591131278
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MAR,Sector,"Electricity, Gas and Water",0.003733758616997503
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MOZ,Sector,"Electricity, Gas and Water",0.0018105386807997798
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MMR,Sector,"Electricity, Gas and Water",0.0018427935963004334
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NAM,Sector,"Electricity, Gas and Water",0.0016097442237756724
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NPL,Sector,"Electricity, Gas and Water",0.003510957110283432
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NLD,Sector,"Electricity, Gas and Water",0.003333068128348944
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ANT,Sector,"Electricity, Gas and Water",-0.005946884042674396
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NCL,Sector,"Electricity, Gas and Water",0.009366078096216814
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NZL,Sector,"Electricity, Gas and Water",0.0028839181467601597
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NIC,Sector,"Electricity, Gas and Water",0.005002849878933947
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NER,Sector,"Electricity, Gas and Water",0.002775585045022461
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NGA,Sector,"Electricity, Gas and Water",0.0011200536150277212
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,NOR,Sector,"Electricity, Gas and Water",0.0005928880749882342
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PSE,Sector,"Electricity, Gas and Water",0.000695424874058238
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,OMN,Sector,"Electricity, Gas and Water",0.003982662506238374
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PAK,Sector,"Electricity, Gas and Water",0.005566129112796244
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PAN,Sector,"Electricity, Gas and Water",0.0026683096033805614
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PNG,Sector,"Electricity, Gas and Water",0.0013966922612026359
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PRY,Sector,"Electricity, Gas and Water",0.0006402386646858041
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PER,Sector,"Electricity, Gas and Water",0.0019485960153845605
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PHL,Sector,"Electricity, Gas and Water",0.0029996318888430747
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,POL,Sector,"Electricity, Gas and Water",0.006036605541720295
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,PRT,Sector,"Electricity, Gas and Water",0.0029732073658091406
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,QAT,Sector,"Electricity, Gas and Water",0.0032371916100468684
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,KOR,Sector,"Electricity, Gas and Water",0.0037858076393030454
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MDA,Sector,"Electricity, Gas and Water",0.5984530435503393
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ROU,Sector,"Electricity, Gas and Water",0.004893135780859221
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,RUS,Sector,"Electricity, Gas and Water",0.008605833538212607
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,RWA,Sector,"Electricity, Gas and Water",0.006659566991029379
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,WSM,Sector,"Electricity, Gas and Water",0.0539839015278543
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SMR,Sector,"Electricity, Gas and Water",0.0033525414740598674
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,STP,Sector,"Electricity, Gas and Water",0.1827130853291323
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SAU,Sector,"Electricity, Gas and Water",0.005167425173783489
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SEN,Sector,"Electricity, Gas and Water",0.004161762326973756
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SRB,Sector,"Electricity, Gas and Water",0.0024851794919442524
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SYC,Sector,"Electricity, Gas and Water",0.02438995465391619
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SLE,Sector,"Electricity, Gas and Water",0.02049682946165447
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SGP,Sector,"Electricity, Gas and Water",0.0025046224058900535
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SVK,Sector,"Electricity, Gas and Water",0.001943915414677155
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SVN,Sector,"Electricity, Gas and Water",0.007099773947684299
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SOM,Sector,"Electricity, Gas and Water",0.09494472479963036
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ZAF,Sector,"Electricity, Gas and Water",0.021046374470329015
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SDS,Sector,"Electricity, Gas and Water",0.0001326799810859871
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ESP,Sector,"Electricity, Gas and Water",0.002051872562768758
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,LKA,Sector,"Electricity, Gas and Water",0.0016260551920094532
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SUD,Sector,"Electricity, Gas and Water",0.0002696777144685809
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SUR,Sector,"Electricity, Gas and Water",0.011040750871719686
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SWZ,Sector,"Electricity, Gas and Water",0.008645888321719624
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SWE,Sector,"Electricity, Gas and Water",0.0007384872211690746
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,CHE,Sector,"Electricity, Gas and Water",0.0008244466102544669
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,SYR,Sector,"Electricity, Gas and Water",0.015415685948835006
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TWN,Sector,"Electricity, Gas and Water",0.016109230896741048
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TJK,Sector,"Electricity, Gas and Water",0.023158776898322853
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,THA,Sector,"Electricity, Gas and Water",0.005987417010316708
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,MKD,Sector,"Electricity, Gas and Water",0.017129150030926632
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TGO,Sector,"Electricity, Gas and Water",0.012885186422189334
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TTO,Sector,"Electricity, Gas and Water",0.01499245712394024
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TUN,Sector,"Electricity, Gas and Water",0.006489843296670569
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TUR,Sector,"Electricity, Gas and Water",0.006940142659239743
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TKM,Sector,"Electricity, Gas and Water",0.03786530830980526
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,USR,Sector,"Electricity, Gas and Water",18.11315111172385
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,UGA,Sector,"Electricity, Gas and Water",0.0030579146215513496
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,UKR,Sector,"Electricity, Gas and Water",0.013005919824241319
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ARE,Sector,"Electricity, Gas and Water",0.002741525280065556
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,GBR,Sector,"Electricity, Gas and Water",0.002728227447705166
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,TZA,Sector,"Electricity, Gas and Water",0.0012117301759628327
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,USA,Sector,"Electricity, Gas and Water",0.004833265621420028
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,URY,Sector,"Electricity, Gas and Water",0.0032290839800347493
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,UZB,Sector,"Electricity, Gas and Water",0.023670429145512366
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,VUT,Sector,"Electricity, Gas and Water",0.06242199542891262
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,VEN,Sector,"Electricity, Gas and Water",0.0032017857871296886
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,VNM,Sector,"Electricity, Gas and Water",0.007282967041013829
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,YEM,Sector,"Electricity, Gas and Water",0.0052643587771436405
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ZMB,Sector,"Electricity, Gas and Water",0.00097390104498557
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/current 000 US$,ZWE,Sector,"Electricity, Gas and Water",0.008580884805346122
